State ,Region,Year,CP,CP Code,Core/Supp,Units,Forest,Grassland,Cropland,CP Coverage,FY-Year,Financial Assistance Requested,FIN Summed by Year,FinSum: Framework Goals,NOBO TAGS,Agroforestry Economics,Aspirational Goals,ASP-Year,Landscape Type: A;;
Kentucky,Southeast,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Kentucky,Southeast,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Kentucky,Southeast,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Kentucky,Southeast,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Kentucky,Southeast,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Kentucky,Southeast,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Kentucky,Southeast,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Kentucky,Southeast,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Kentucky,Southeast,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Kentucky,Southeast,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,200,FA-2022,0,,,0,0,250,asp 2022,Cropland
Kentucky,Southeast,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Kentucky,Southeast,2022,647,Early Successional Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,50,FA-2022,0,,,0,0,75,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),1,FA-2022,0,"$6,160,925.00",6670000,0,0,2,asp 2022,Forest Land
Louisiana,Southeast,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land
Louisiana,Southeast,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Louisiana,Southeast,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Louisiana,Southeast,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Louisiana,Southeast,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Louisiana,Southeast,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,1,FA-2022,0,,,0,0,1,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,1,FA-2022,0,,,0,0,1,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Louisiana,Southeast,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,2400,FA-2022,0,,,0,0,2500,asp 2022,Cropland
Louisiana,Southeast,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,25000,FA-2022,0,,,0,0,25000,asp 2022,Cropland
Maryland,Northeast,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),2,FA-2022,0,"$200,000.00",0,0,0,0,asp 2022,Forest Land
Maryland,Northeast,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land
Maryland,Northeast,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Maryland,Northeast,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Maryland,Northeast,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Maryland,Northeast,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Maryland,Northeast,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Maryland,Northeast,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Maryland,Northeast,2022,645,Upland Wildlife Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,25,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Maryland,Northeast,2022,647,Early Successional Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,25,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,"$320,000.00",1849000,0,0,0,asp 2022,Forest Land
Minnesota,Central,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land
Minnesota,Central,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Minnesota,Central,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Minnesota,Central,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Minnesota,Central,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Minnesota,Central,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,2500,FA-2022,0,,,0,0,15000,asp 2022,Cropland
Minnesota,Central,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,200,FA-2022,0,,,0,0,10000,asp 2022,Cropland
Minnesota,Central,2022,645,Upland Wildlife Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,200,FA-2022,0,,,0,0,1000,asp 2022,Forest Land + Grassland + Cropland
Minnesota,Central,2022,647,Early Successional Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,50,FA-2022,0,,,0,0,200,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),10,FA-2022,0,"$3,000,000.00",10000000,0,0,20,asp 2022,Forest Land
Mississippi,Southeast,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land
Mississippi,Southeast,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),5,FA-2022,0,,,0,0,10,asp 2022,Grassland
Mississippi,Southeast,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Mississippi,Southeast,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),5,FA-2022,0,,,0,0,20,asp 2022,Forest Land + Grassland
Mississippi,Southeast,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Mississippi,Southeast,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,5,FA-2022,0,,,0,0,10,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,2,FA-2022,0,,,0,0,5,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,1,FA-2022,0,,,0,0,3,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Mississippi,Southeast,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,600,FA-2022,0,,,0,0,1000,asp 2022,Cropland
Mississippi,Southeast,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Missouri,Central,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,"$1,520,000.00",575000,0,0,0,asp 2022,Forest Land
Missouri,Central,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land
Missouri,Central,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Missouri,Central,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Missouri,Central,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Missouri,Central,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Missouri,Central,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Missouri,Central,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Missouri,Central,2022,643,Restoration of Rare or Declining Natural Communities,Core,Acres,Forest Lands,Grasslands,Croplands,200,FA-2022,0,,,0,0,90,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,645,Upland Wildlife Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,5,FA-2022,0,,,0,0,3,asp 2022,Forest Land + Grassland + Cropland
Missouri,Central,2022,647,Early Successional Habitat Management,Core,Acres,Forest Lands,Grasslands,Croplands,5,FA-2022,0,,,0,0,3,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,"$15,200.00",0,0,0,0,asp 2022,Forest Land
Nebraska,Central,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land
Nebraska,Central,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Nebraska,Central,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
Nebraska,Central,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Nebraska,Central,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
Nebraska,Central,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
Nebraska,Central,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Nebraska,Central,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
Nebraska,Central,2022,340,Cover Crop,Core,Acres,(not forest),(not grassland),Croplands,40,FA-2022,0,,,0,0,0,asp 2022,Cropland
New Jersey,Northeast,2022,106,Forest Management Plan - Written,,Plan: Written,Forest Lands,(not grassland),((not cropland)),5,FA-2022,0,"$100,000.00",50000,0,0,7,asp 2022,Forest Land
New Jersey,Northeast,2022,107,Forest Management Plan - Applied,,Plan: Applied,Forest Lands,(not grassland),((not cropland)),5,FA-2022,0,,,0,0,7,asp 2022,Forest Land
New Jersey,Northeast,2022,110,Grazing Management Plan - Written,,Plan: Written,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
New Jersey,Northeast,2022,111,Grazing Management Plan - Applied,,Plan: Applied,(not forest),Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Grassland
New Jersey,Northeast,2022,112,Prescribed Burning Plan - Written,,Plan: Written,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
New Jersey,Northeast,2022,113,Prescribed Burning Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland
New Jersey,Northeast,2022,114,Integrated Pest Management Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
New Jersey,Northeast,2022,115,Integrated Pest Management Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
New Jersey,Northeast,2022,142,Fish and Wildlife Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
New Jersey,Northeast,2022,143,Fish and Wildlife Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
New Jersey,Northeast,2022,146,Pollinator Habitat Plan - Written,,Plan: Written,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
New Jersey,Northeast,2022,147,Pollinator Habitat Plan - Applied,,Plan: Applied,Forest Lands,Grasslands,Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Forest Land + Grassland + Cropland
New Jersey,Northeast,2022,329,No Till ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
New Jersey,Northeast,2022,345,Reduced Tillage ,Core,Acres,(not forest),(not grassland),Croplands,0,FA-2022,0,,,0,0,0,asp 2022,Cropland
